brand_name,peta,leaping_bunny,parent_company,parent_status,notes
HautSinn Natural Cosmetics,TRUE,FALSE,,unknown,
Hawaii Skin Treats,TRUE,FALSE,,unknown,
Hawaiian Resources,TRUE,FALSE,,unknown,
Hawaiian Tropic,TRUE,FALSE,,unknown,
Hayat Kimya San A.S.,TRUE,FALSE,,unknown,
Hayaty Natural,TRUE,FALSE,,unknown,
HAYEJIN,TRUE,FALSE,,unknown,
HBFace,FALSE,TRUE,,unknown,
HC Care,TRUE,FALSE,,unknown,
He-Shi Tan,TRUE,FALSE,,unknown,
Head & Shoulders,TRUE,FALSE,Procter & Gamble,bad,P&G sells in China
HEAD ID,TRUE,FALSE,,unknown,
Heal Gel,TRUE,FALSE,Heal Care Products,ok,
Heal Yes!,TRUE,TRUE,,unknown,
Healing Natural Oils,TRUE,FALSE,,unknown,
Healing of 100 Things,TRUE,FALSE,,unknown,
Healing Scents,TRUE,FALSE,,unknown,
Healium Hair,TRUE,FALSE,,unknown,
Health in Black,TRUE,FALSE,,unknown,
HealthNaturally,FALSE,TRUE,,unknown,
Healthspecialty,TRUE,FALSE,Cosmolara,ok,
Healthy + Happy Essentials,TRUE,FALSE,H&H Science,ok,
Healthy Glow,TRUE,FALSE,,unknown,
healthy hoohoo®,FALSE,TRUE,,unknown,
HEAR ME RAW,FALSE,TRUE,,unknown,
Hearte Beauty,TRUE,FALSE,,unknown,
Hearth and Homestead LLC,FALSE,TRUE,,unknown,
HeartMoon,TRUE,FALSE,,unknown,
Heathcote & Ivory,TRUE,FALSE,,unknown,
Heaven & Nature,TRUE,FALSE,,unknown,
Heavenly Hair Milk™,FALSE,TRUE,,unknown,
HEGI,TRUE,FALSE,,unknown,
HEJ Organic,TRUE,FALSE,,unknown,
Helen,TRUE,FALSE,,unknown,
Helena Lane Skincare,FALSE,TRUE,,unknown,
Helena Rubinstein,TRUE,FALSE,L’Oreal,bad,L'Oréal sells in China
Helicase Soapery,TRUE,FALSE,,unknown,
Heliotrop,TRUE,FALSE,Logocos,ok,
Hello Bello,FALSE,TRUE,,unknown,
Hello Hazel,TRUE,FALSE,,unknown,
Hello Joyous,FALSE,TRUE,,unknown,
Hello Mom,TRUE,FALSE,,unknown,
Hello Products,TRUE,FALSE,,unknown,
Hello Simple,TRUE,FALSE,,unknown,
Helmé,TRUE,FALSE,,unknown,
Hemp Hemp Hooray,TRUE,FALSE,,unknown,
Hemp.ca,TRUE,FALSE,,unknown,
HempLucid,FALSE,TRUE,,unknown,
Hempur,TRUE,FALSE,,unknown,
Hempz,FALSE,TRUE,,unknown,
Henna Color Lab,TRUE,TRUE,,unknown,
Henna Industries,TRUE,FALSE,,unknown,
Henné Organics,FALSE,TRUE,,unknown,
Henri Bendel,TRUE,FALSE,L Brands,ok,
Henry Rose,FALSE,TRUE,,unknown,
Her Mannerisms,FALSE,TRUE,,unknown,
Herb Island,TRUE,FALSE,,unknown,
Herb Stop,TRUE,FALSE,,unknown,
Herbaceous Hair and Skin,FALSE,TRUE,,unknown,
Herbaderm Natural Products,TRUE,FALSE,,unknown,
Herbal Clinic,FALSE,TRUE,,unknown,
Herbal Earth,TRUE,FALSE,,unknown,
Herbal Essences,TRUE,FALSE,,unknown,
Herbal Essentials,TRUE,FALSE,,unknown,
Herbal Innovation Products,TRUE,FALSE,,unknown,
Herbal Me,TRUE,FALSE,,unknown,
herbal MINERAL,TRUE,FALSE,,unknown,
Herbal Products & Development,TRUE,FALSE,,unknown,
HERBAL STRATEGI HOMECARE PVT LTD,TRUE,FALSE,,unknown,
Herbalistica Skincare,TRUE,FALSE,,unknown,
Herbalix Restoratives,TRUE,FALSE,,unknown,
Herbaliz,TRUE,FALSE,,unknown,
Herban Cowboy,TRUE,FALSE,,unknown,
Herban Lifestyle,TRUE,FALSE,,unknown,
herbanluxe,TRUE,FALSE,,unknown,
HERBATINT,TRUE,FALSE,Antica Erboristeria,ok,
HERBEAUTY,TRUE,FALSE,,unknown,
Herbera Biocosmética,TRUE,FALSE,,unknown,
Herbfarmacy,TRUE,FALSE,,unknown,
Herbitual,FALSE,TRUE,,unknown,
Herbivore Botanicals,TRUE,TRUE,,unknown,
herbloom,TRUE,FALSE,,unknown,
Herbow,TRUE,FALSE,,unknown,
Herbs and Bees,TRUE,FALSE,,unknown,
Hercules Beard Co.,TRUE,FALSE,,unknown,
Hercules Man,TRUE,FALSE,,unknown,
Herd Tallow,FALSE,TRUE,,unknown,
Here We Flo Ltd,TRUE,FALSE,,unknown,
Heritage Park Laundry Essentials,FALSE,TRUE,,unknown,
Heritage Ventures,TRUE,FALSE,,unknown,
Herla,TRUE,FALSE,,unknown,
Herlum,TRUE,FALSE,,unknown,
Hermann Gourmet Cosmetics,TRUE,FALSE,,unknown,
heroine.nyc,TRUE,FALSE,,unknown,
Hersteller Beauty,TRUE,FALSE,,unknown,
Herve Loucindi,FALSE,TRUE,,unknown,
HESH,TRUE,FALSE,,unknown,
Hexaderm,TRUE,FALSE,,unknown,
Hey Bud Skincare,TRUE,FALSE,,unknown,
Hey Happy Human,TRUE,FALSE,,unknown,
Hey Honey,TRUE,TRUE,,unknown,
